period,org_code,parent_org,org_name,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly
MSitAE-FEBRUARY-2020,RDD,NHS ENGLAND EAST OF ENGLAND (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,3165.0,0.0,0.0,217.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,3435.0,0.0,0.0,1664.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,1.0,3148.0,13.0,0.0,922.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,10.0,1690.0,0.0,0.0,374.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,2882.0,0.0,0.0,2626.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,1.0,5632.0,0.0,0.0,1515.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RDU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",FRIMLEY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,4776.0,0.0,0.0,1762.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,NNJ,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,1.0,2396.0,4.0,0.0,910.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,28.0,2450.0,0.0,0.0,1887.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,1509.0,0.0,0.0,164.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,11.0,1154.0,0.0,0.0,94.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1633.0,0.0,0.0,297.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,3347.0,14.0,0.0,1568.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RXR,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,15.0,3841.0,0.0,19.0,1389.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,AC008,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,3753.0,0.0,146.0,1039.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840.0,0.0,25.0,797.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,1.0,3829.0,0.0,0.0,1045.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,NJS05,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RWH,NHS ENGLAND EAST OF ENGLAND (EAST),EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,3078.0,0.0,0.0,910.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RRK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.0,7.0,10238.0,0.0,1230.0,3199.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,2392.0,0.0,9.0,1310.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,17.0,2010.0,0.0,40.0,916.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RXW,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,187.0,2281.0,0.0,54.0,2064.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,8J094,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BADGER LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,2290.0,0.0,0.0,415.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
0,0,0,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77025.0,1621.0,374612.0,3231.0,4434.0,128534.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,6.0,4783.0,0.0,247.0,1294.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,134.0,1023.0,0.0,0.0,102.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RM3,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),SALFORD ROYAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,2576.0,0.0,0.0,343.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTG,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,3.0,4789.0,0.0,86.0,1778.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,12.0,1617.0,0.0,0.0,173.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RD8,NHS ENGLAND EAST OF ENGLAND (EAST),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,1620.0,0.0,0.0,628.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,R0A,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,0.0,5795.0,151.0,142.0,1410.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RVJ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NORTH BRISTOL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,48.0,3122.0,0.0,0.0,1650.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,3980.0,0.0,0.0,1243.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,1.0,3478.0,0.0,0.0,1228.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.0,78.0,4063.0,0.0,0.0,2766.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RDE,NHS ENGLAND EAST OF ENGLAND (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,4385.0,0.0,155.0,1954.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1296.0,0.0,549.0,1935.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,0.0,3358.0,0.0,0.0,928.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RY5,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RET,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,5.0,1918.0,0.0,119.0,2214.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RQW,NHS ENGLAND EAST OF ENGLAND (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,2333.0,0.0,1.0,535.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,2293.0,0.0,0.0,613.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RXN,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,172.0,2289.0,0.0,64.0,1313.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2.0,814.0,0.0,0.0,176.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,REM,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,5683.0,0.0,0.0,2228.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RBV,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,4.0,8066.0,0.0,0.0,1501.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,58.0,4345.0,0.0,0.0,680.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,6.0,2168.0,0.0,0.0,840.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
MSitAE-FEBRUARY-2020,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,4108.0,0.0,0.0,425.0,February,2020,2686.826886969583,95.73263236950807,1435.390912504694,636.5918137438979,1.0416823131806234,16.42883965452497,16734.415961305924,2020-02-01,0.014632691465666236,0,0
